BAAFFM_T_delta_mean,CPI_YOY_delta_mean,UNRATE_L_delta_mean,FEDFUNDS_shock,USGOVT_shock,BOGMBASE_shock,NONBORRES_shock
-0.7626621769762787,-0.29211094374412183,-0.0308653238608656,0.13766539935022593,-1077.211095392704,-0.035250052064657214,126.91626846790314
-0.31631074116588165,0.08396593401145314,-0.0640243629027255,0.11498158518224955,384.64901223778725,0.01773756230250001,-204.02372498065233
-1.0513499218362727,-0.11378313913396987,-0.03761632725727626,0.7684529172256589,-393.2771511375904,-0.019213150069117547,159.5161885023117
-0.9743025545683301,0.43817893732370194,-0.20295444355324932,2.1993764229118824,719.5489771664143,0.025967003870755442,-2.020793315023184
-0.41941274319496147,-0.1593865825648435,-0.027834549746876824,-0.926561176776886,-714.4074596464634,-0.036813776940107346,307.51193864271045
0.9705968326496812,-0.3388399241099196,-0.1419832487728856,-1.8668388929218054,973.9086538553238,-0.009437703993171453,260.42515421286225
-1.0525222350768106,0.5217399908666129,-0.041256089784508454,2.5146586280316114,-966.4442583918571,0.0017317619174718885,-131.15032510831952
-1.0836541650533555,-0.09723779913951791,-0.04612340000826887,1.7031707307323813,20.112186670303345,-0.046571103017777206,57.73992221802473
0.4485969224773392,0.5016685022585685,0.07256771012168173,-0.19474068004637957,-26.417483389377594,0.041990923881530764,-278.4664452075958
-0.6777065294814562,-0.15418472180899734,-0.15175083656867994,-0.6814924562349916,820.1793059706688,-0.04360717348754406,-157.91865540668368
-0.974140233161291,0.6128804125048499,0.04700410713250491,1.1730768783017993,-820.612496137619,0.045272249821573504,199.73619347438216
-0.9674949938851656,0.34470133539945547,-0.19341899911680738,2.8592080641537905,475.6113722920418,-0.0002741150557994815,-316.85314159840345
0.272083265209619,0.12027257487529441,0.05382906549340394,-1.5070425514131784,-471.65015637874603,0.011310376692563295,8.669358864426613
0.6049782930974068,0.21087973634424495,-0.12261830139571384,-1.197248462587595,239.98108729720116,0.03550271652638913,121.3404031470418
-1.029812815833314,-0.04550030749248757,0.017276480804926386,1.9244094863533974,-238.38394805788994,-0.02759546032175422,-253.39064858853817
-0.7336312650558505,0.2507575252608705,-0.12998067523257806,0.8578754374757409,1165.9455232322216,0.02107361555099488,279.59275590255857
-0.849601636286978,-0.13246236412641732,-0.049121635913043527,0.2587134363129735,-1168.7427543103695,-0.016292122285813095,-61.644350830465555
-0.6552056931360668,0.3978690135477114,-0.19283988028379984,0.3818796593695879,1117.8195096552372,0.04889924162998796,87.02780492603779
-1.030458963892126,-0.0291869124528521,-0.009444028144714345,0.9690611269325018,-1123.2240624725819,-0.03805142603814602,-303.78125738352537
-0.9718720563656769,-0.0899913367379166,-0.16841087985971015,1.803150779567659,178.01230028271675,0.0071279172785580144,235.02487456426024
0.12431661392659077,0.04464512495578621,0.002124263794815562,-1.310341333039105,-169.0615452826023,-0.005652812868356706,-101.77700622007251
0.22887236971595648,-0.3368678052625438,-0.2505422432159108,-1.6206736704334617,542.5285130739212,-0.02829581340774894,-28.574637416750193
-0.9432544296419443,0.6148757430203347,0.04003909977423703,2.7384792240336537,-535.9418079257011,0.032873601838946345,335.56079464033246
-1.0534763744780848,0.1845237458377591,-0.22103664388615396,1.2837326638400555,863.4392201900482,-0.015426926594227557,-175.88940672576427
0.10531274886271547,0.491702561107517,0.040032196896849115,-0.5577880218625069,-871.2078586220741,0.02313505560159683,132.87691343575716
-0.5339120299927118,-0.1422607934519129,-0.1939571209159583,-0.3157896064221859,86.74781173467636,-0.024958061799407006,296.8322987668216
-0.9670888668827695,0.4610575065469966,0.04486636541868094,1.5898298770189285,-90.99066853523254,0.013921316806226963,-77.3034012876451
-1.094573104921659,-0.13742951799653103,-0.17247417037632307,2.6374624455347657,1017.4729898571968,-0.03162423744797707,105.76678365468979
0.9101604962343437,0.49589825615503,0.06694335150974862,-1.7552526695653796,-1016.7352169752121,0.029960203636437657,-236.23656798154116
0.34809394948358285,-0.08096584737413925,-0.08719036036995309,-0.815657407976687,671.6861687600613,0.004159409925341605,-331.35864585638046
-1.0719285763622741,0.08789338546286896,-0.049473889466234766,2.322871076874435,-668.6255447566509,-0.008938716258853674,27.062453143298626
-0.9246090250460015,0.4997464416202213,-0.25056404146294753,0.6544212643057108,322.35749289393425,0.03972802311182022,-139.61099730804563
-0.8436632569365057,-0.30813330567997554,-0.030144816689014142,-0.005384849384427071,-324.27746281027794,-0.047637670021504167,185.31615668907762
-0.38607646578693666,-0.30792533085098084,-0.16065825094605923,-0.050598311237990856,698.6000642180443,-0.0020666574127972126,145.98386669531465
0.029514430526640822,0.41858006804424575,0.05041734176059709,0.5434031197801232,-697.8558003902435,0.00978639777749777,-190.47135906293988
-1.0462343400628318,-0.13779495150875887,-0.17211453510953234,2.2288491502404213,443.0947735905647,-0.0415460997261107,347.9821292683482
0.22334132468910628,0.5239138737760536,0.051486045645255274,-0.8779040612280369,-447.3308175802231,0.046137025393545625,-42.46830344200134
0.6598669431752322,-0.07442261837731401,0.06383267060850084,-1.8175761941820383,41.06052741408348,0.018766863923519853,-89.58928007632494
-1.0751174822596217,-0.11573799949075436,-0.03469313112758954,2.5435162354260683,-42.968570441007614,-0.01730494368821383,218.84139478206635
-0.8751453982687627,0.5927906994459198,-0.12712668464847798,1.4787360532209277,915.4623202979565,0.03715026518329978,-292.2778538428247
-0.7196975593650987,-0.1479806808254409,-0.03177722679847417,-0.36092615965753794,-912.3900197446346,-0.026314107887446883,71.53132064267993
0.006136336722414981,0.2619809105914799,-0.12584585676702265,-0.5150339873507619,496.8509651720524,0.027930445037782192,192.0784207060933
-1.0977817857845458,-0.029195627561284798,0.0147888914910288,1.3972481032833457,-487.9111357033253,-0.035851321090012794,-150.28356574475765
-0.9685327091321292,-0.1025045581166184,-0.2403299112958175,2.8300798516720533,761.4382870495319,0.01584738735109567,33.13926802948117
0.21056370846431882,-0.08826666114163384,0.03339148631107847,-1.5560441818088293,-766.8540872633457,-0.02063944870606065,-341.3430922664702
-0.33756191875558894,-0.06405048018961557,-0.1053753351804474,-1.2456349730491638,1144.7065025568008,-0.044825874455273154,-228.64181948825717
-0.9784595151269095,0.6133240315588249,0.042157212066812555,1.8946756906807423,-1152.48234719038,0.04317464409396053,96.61158686503768
-1.0834065252803002,-0.08793935086235471,-0.2768659877797459,1.0826522456482053,298.72267842292786,-0.011646775715053084,-70.39281111210585
-0.5251543453663223,0.3306399444136554,-0.02630348861483167,0.42455678526312113,-292.1429291367531,0.0006213082931935815,288.363927975297
-0.8035181555555573,-0.06219240189905895,-0.17917301791432294,0.31365556828677654,194.271419942379,-0.03322220938280225,-262.9906334914267
-0.9697399274151732,0.6216133375388964,0.025009817105313914,0.9591649118810892,-190.3029978275299,0.02863080110400916,46.21713953092694
-1.0883077012626896,-0.08340852483480932,-0.2895540153585392,2.008705127052963,1064.058955013752,-0.02270088577643037,-114.98889736831188
0.5945172624520598,0.018335572096041197,0.06197712422384338,-1.1252755234017968,-1064.485189318657,0.014982188679277891,248.2140826061368
1.1580526580597406,0.20579545084437,-0.06877512674672293,-1.4349927408620715,847.1806727349758,0.037618893664330244,321.4289475232363
-1.1263715501729172,-0.11576679226278586,-0.05528103280981522,2.9434279883280396,-849.9669782817364,-0.048452863283455376,-14.42007850855589
-0.9775936369371374,-0.09321939000468671,-0.14875047469475344,1.2744420319795609,596.2896399199963,0.006000009085983041,174.11752259358764
0.09928268839013477,0.2027977683748996,0.032017728188239225,-0.6266272328794003,-594.6812532842159,-0.007464319281280038,-217.11000306531787
-0.07919009142831968,-0.1441135625384824,-0.24014653528894225,-0.24729729443788528,1000.9186126291752,0.009287413023412225,-53.153930604457855
-1.0374152266393373,0.2947134769006077,-0.03213791563219903,1.5994578711688519,-995.7890219986439,-0.0044943084008991704,272.705508582294
-0.9297881132817851,0.7045759965676393,-0.12943587836117398,2.4328629644587636,140.7990463078022,0.04720358941704035,-244.2147766239941
-0.542831264793072,-0.3069294615638596,0.0005622312183675149,-1.9412733456119895,-149.43886175751686,-0.03928319597616792,113.76503640785813
-0.3271903874589799,-0.3241896980392345,-0.26711227266444215,-1.0010725008323789,338.911297917366,-0.013488695211708548,18.63442612811923
-0.8355630014432003,0.6130632365898854,0.05809039293178575,2.117656475864351,-345.2230855822563,0.02451177267357707,-322.95062905177474
-1.0208948336620383,-0.13950206809346977,-0.1568876028512003,0.6646643783897161,617.6343619823456,-0.03030731063336134,210.3854164481163
-0.012206641235835036,0.5443644982219822,0.054431411796140416,0.06250187940895557,-610.1767793297768,0.03196072867140175,-164.70297146588564
-0.6992275283734175,-0.3370040843719164,-0.16313531477185794,0.08470453042536974,933.1244766712189,-0.027193642035126687,262.5118624418974
-0.9325063173983517,0.6245484901786496,0.023615761672203917,0.7206008741632104,-932.6993599534035,0.03509880611672998,-45.9079435095191
-1.0380124971778542,-0.16167278876835844,-0.03541684564302461,2.100937284529209,59.16201174259186,-0.016620454192161564,115.20046880468726
0.856853420970479,0.2556508082118851,0.35060622426274346,-1.0624927915632725,-63.13155144453049,0.02140443297103048,-248.59787849709392
1.3778424967830034,0.35938531283834996,-0.11964739867098118,-1.9972147587686777,425.8960850536823,0.04408690221607685,-321.6513813473284
-1.1257232226727543,-0.11583304998371391,-0.05554206745997359,2.4106553960591555,-427.50100269913673,-0.042424299474805596,14.814755041152239
-0.9428847954560511,0.368434207062295,-0.06365302475163048,1.6608827812597156,681.2550522387028,0.012422249466180799,-173.64959307014942
-0.08164955667858109,-0.07135676057685014,0.005259689169819559,-0.23057348374277353,-678.4652777016163,-0.0013838837854564176,216.81162510067225
0.0824495282554123,-0.12143164136532292,-0.26452359092435085,-0.6434799106791615,280.7973079383373,0.0028682262636721134,52.94243870303035
-1.0013791356919435,0.4775407603379396,0.030325904208774013,1.2131934305652976,-272.16088995337486,-0.010571682825684547,-272.32179483398795
-0.9488989728583421,0.4670559410930948,-0.1286628477246916,2.9657641630619764,1126.9277416169643,0.040732538420706996,244.69346031546593
-0.5478141335131963,-0.2764563908672939,-0.035757385685248444,-1.3792278971523046,-1132.0607297122478,-0.04531480967998505,-114.07414767891169
-0.3459678281555001,-0.33346005475998686,-0.25086799569822116,-1.0640223026275635,778.964276611805,-0.019566073175519706,-19.102276116609573
-0.9418739151220814,0.4438295903875433,0.047057574906690824,2.025562424212694,-786.4206880331039,0.01809258945286274,323.2489248737693
-1.038233680158665,0.13950902300758816,-0.1726938448406976,0.9033951507881284,513.9373406767845,-0.03633892042562366,-210.16306998208165
-0.10358569317370403,0.585443490963252,0.04714458374174679,0.2913144761696458,-507.6243817806244,0.025489673763513562,164.30837968364358
-0.7554077329857987,0.0008726270640910805,-0.2967465675940675,0.48093451373279095,578.4695327281952,-0.008537711575627327,-145.77229265123606
-1.005079060369892,0.4678052042947112,0.02493748961125153,1.104385370388627,-574.2368951439857,0.0037547872401773943,190.08756056427956
-1.0422274321423184,0.4547927674806509,-0.19635715898949968,1.8340352056548,829.2142421007156,-0.04796528369188309,-348.4608977101743
0.6511164281846273,0.46463372052487983,0.042159358271168124,-1.2631050059571862,-829.9619123339653,0.04005964817479253,42.77749685570598
0.5100156399160722,-0.16297913915985385,-0.10879528026058694,-1.577772389166057,1081.1042793095112,0.012735250964760775,90.05721220746636
-1.0315533142979194,0.17626479963197372,0.01809353102943323,2.7737070405855775,-1084.1753996908665,-0.02377599542960525,-219.13977535441518
-0.9440372302059203,0.43850294187219596,-0.1318085765096031,1.414713516831398,211.75607219338417,0.031072890013456353,292.05542262643576
-0.7273707012851944,-0.29083955396001904,-0.03416531375647125,-0.45439812168478966,-209.84684899449348,-0.03273329390212894,-71.13664671778679
0.20115916118087362,0.33035595924239214,-0.07132450394011958,-0.4217383340001106,635.713105648756,0.03401087978854776,-191.5997344069183
-1.0953116378735772,-0.11330134676021597,-0.0392315435514492,1.461399506777525,-630.2984140813351,-0.029429079964756966,149.9744518660009
-0.969089110980994,0.325858741477826,-0.2477335288069602,2.6000656159594655,356.5504275262356,0.021875951904803514,-33.35075732320547
0.27382977662698327,-0.054982402709752076,-0.024868328735833778,-1.7959765931591392,-365.4913656413555,-0.014171440899372105,341.726803407073
-0.4070738204132094,-0.13506082593914392,-0.1771163059779859,-0.8605721341446042,123.43099862337112,-0.03840363090857864,228.86416856199503
-0.9768074272898022,0.604403810401343,0.021916713088320883,2.289656705223024,-130.0072878599167,0.0492550764232874,-97.00618125498295
-0.8170176482634561,-0.10392453405976987,-0.27234136922725494,0.521808436140418,983.6971744894981,-0.005178769957274197,69.92496373131871
0.27063695301556745,0.2453374361863876,0.057977311989916736,-0.10714277438819408,-975.9178698062897,0.006649874895811078,-288.06563476100564
0.11359667817506924,0.5472875012278111,0.04297247650268421,-0.022847897373139858,0.42342469096183777,0.042870680801570415,-87.49173292890191
-0.8447632380932695,-0.16685600291289404,-0.033950714446891794,0.593782995827496,-9.370710700750351,-0.044519425649195914,304.07296093180776
-0.9876184828123682,0.39782034345940165,-0.17848081406695204,2.3445968814194202,954.3662153184414,0.0010474907234311118,-234.80645008385181
-0.6075814222442495,-0.008754891686665545,0.001574520879405128,-0.7592822313308716,-948.9581935107708,-0.01207505026832223,101.3890067115426
-0.39588294110017097,-0.34076321545323407,-0.2516829101541376,-1.6946097817271948,739.9942114949226,-0.034763815440237524,28.367067500948906
-0.8365623755794673,0.6295757196238077,0.061329630252235035,2.6549301128834486,-732.2266906499863,0.026845043431967502,-335.1836731657386
-1.068872434906019,-0.13783683840922478,-0.17097118291827584,1.5334497829899192,404.65491861104965,-0.021849161945283413,176.36416843160987
0.11413690778288732,0.14951797443515114,0.05564427382464743,-0.33752032835036516,-411.24274134635925,0.01705462699756026,-133.17943243309855
-0.5231027248194056,-0.09311087330969814,-0.09977506333448449,-0.5361957037821412,1185.3756487369537,-0.01853886963799596,-297.0506437122822
-0.9745039849876727,0.5459895725790296,0.03289547282759653,1.3402795298025012,-1186.1122503876686,0.01999869775027037,77.69131865352392
-1.0870435986275817,-0.1064384063717605,-0.2808362488197469,2.7211496997624636,259.8508268594742,-0.025153179559856655,-105.30294300988317
0.9345479372344929,0.46975040504855237,0.060374186499185356,-1.6814835909754038,-255.60679882764816,0.03599182236939669,235.94494918361306
0.9881787451574695,-0.15869272255255185,-0.1216064006578561,-1.3668931163847446,455.4888613522053,0.0102367932908237,330.88396368548274
-1.0593888050007263,0.13826287698584405,-0.050384951433820824,1.7815535441040993,-453.5722889006138,-0.002519526518881321,-26.760016288608313
-0.9685598012338601,0.4695340013215823,-0.12911247753736443,1.029875666834414,799.9101854860783,0.0457596397958696,139.8184798657894
-0.8345133142603784,0.1152867743938697,0.02156537291918159,0.39921380300074816,-802.9742069542408,-0.04116661008447409,-185.6931934133172
-0.5306063688203353,0.25573156249248896,-0.12969290364095531,0.1972909290343523,883.2676224410534,0.024208622984588146,204.24215206876397
-1.0253260175479846,0.4837622744699308,0.023449665002986286,0.8411492612212896,-888.4079597890377,-0.013181534130126238,-159.90419061854482
-0.9928380602844711,0.47517598220855906,-0.19990828622936974,1.980348533950746,561.9175873696804,0.032386192865669725,1.5568679198622704
-0.2837509188060485,-0.09263012560411443,0.030719390618680897,-1.1750384913757443,-553.2882682979107,-0.030736392829567194,-307.22023770213127
0.7526503095855928,0.08539625646264559,-0.1080007051125369,-1.4903209945186973,157.70211964845657,-0.0034060845151543603,-259.95038989931345
-0.9932769871795886,0.4299276830239642,0.035815422543209685,2.9206259520724416,-151.40022933483124,0.008202819060534237,130.84780350327492
-1.10145757170035,-0.1323934017166648,-0.27660856913839993,1.1508718244731426,1097.6556524634361,-0.04049372281879187,-57.94748952612281
0.25090319430928787,0.5174143133397933,0.055772227514730766,-0.7374265864491463,-1105.1234543323517,0.04841011678799988,278.8435640744865
-0.728492921246247,-0.34517228755212837,-0.1637495729923808,-0.13897332176566124,302.7923047542572,-0.04968760283663869,158.38249865919352
-0.9237908463721518,0.618006119813197,0.057509659354894715,1.7255141884088516,-306.75006061792374,0.0388500152155757,-200.02781488001347
-1.025702815206461,-0.10008410489797903,-0.15521731065676203,2.4534077728167176,651.9743710756302,-0.006302672717720267,316.6347992606461
0.3878130267985753,0.03554304567356237,0.03519773719169006,-1.8836985928937793,-651.5377208590508,0.00484237391501665,-8.281444106251001
0.2081475095557117,0.2785028385705015,-0.1974413587139594,-0.9488997170701623,1037.4558694660664,0.029080478381365543,-121.1329179815948
-1.074820431682757,-0.1132140096390879,-0.03840210009126732,2.143613982014358,-1034.6597470343113,-0.03367588613182307,253.01360925659537
-0.8162951034894017,0.5525817220983149,-0.06498370810506149,0.7853079978376627,107.17030540108681,0.014605616685003042,-280.0674354657531
-0.7603774320476107,-0.2910100924611634,-0.04705524340385647,0.17622782103717327,-108.76855328679085,-0.022320683859288693,61.94678507745266
0.0,0.0,0.0,0.0,0.0,0.0,0.0
